Record_ID,Created_Date,Qualified_Date,Closed_Date,Revenue,Region,Segment,Opportunity_Source,Outbound
a734U000000u2ctQAA,1/19/2022,1/26/2022,3/29/2022,1116,North America,Enterprise,Lead,FALSE
a734U000000tTykQAE,12/10/2021,12/13/2021,3/29/2022,648.5,Europe,Enterprise,Lead,FALSE
a734U000000tw6wQAA,3/10/2022,3/29/2022,3/29/2022,588,Asia,Mid,Trial,FALSE
a734U000000twGNQAY,3/10/2022,3/11/2022,3/29/2022,569,North America,Mid,Trial,FALSE
a734U000000trOgQAI,2/27/2022,3/29/2022,3/29/2022,558,North America,Agency,Trial,FALSE
a734U000000tgOkQAI,1/24/2022,1/25/2022,3/29/2022,507,North America,SMB,Lead,FALSE
a734U000000u2aYQAQ,3/8/2022,3/9/2022,3/29/2022,499,North America,Agency,Lead,FALSE
a734U000000toylQAA,2/22/2022,3/28/2022,3/29/2022,298,North America,SMB,Trial,FALSE
a734U000000twRpQAI,2/28/2022,3/9/2022,3/29/2022,287.3,North America,SMB,Lead,FALSE
a734U000000tpffQAA,2/23/2022,3/29/2022,3/29/2022,279,Europe,SMB,Trial,FALSE
a734U000000tYwyQAE,3/28/2022,3/28/2022,3/29/2022,260,North America,Agency,Trial,FALSE
a734U000000u4KhQAI,1/28/2022,2/1/2022,3/29/2022,246,North America,SMB,Lead,FALSE
a734U000000tpzaQAA,2/23/2022,3/29/2022,3/29/2022,219,North America,SMB,Trial,FALSE
a734U000000tn3yQAA,2/16/2022,2/25/2022,3/29/2022,169,North America,SMB,Trial,FALSE
a734U000000tXAyQAM,1/11/2022,1/27/2022,3/29/2022,169,North America,SMB,Trial,FALSE
a734U000000teVtQAI,1/28/2022,3/29/2022,3/29/2022,169,North America,SMB,Trial,FALSE
a734U000000u0vjQAA,3/21/2022,3/22/2022,3/29/2022,169,Europe,SMB,Lead,FALSE
a734U000000u0JuQAI,3/8/2022,3/21/2022,3/29/2022,149,Africa,Mid,Lead,FALSE
a734U000000tol3QAA,2/21/2022,2/23/2022,3/29/2022,149,Europe,SMB,Trial,FALSE
a734U000000u2M7QAI,3/22/2022,3/28/2022,3/29/2022,149,Europe,Agency,Lead,FALSE
a734U000000tuz1QAA,2/22/2022,3/2/2022,3/29/2022,135.41,North America,SMB,Lead,FALSE
a734U000000tmquQAA,3/29/2022,3/29/2022,3/29/2022,99,North America,Agency,Trial,FALSE
a734U000000tqCyQAI,2/24/2022,3/30/2022,3/29/2022,99,Asia,Agency,Trial,FALSE
a734U000000ty9xQAA,2/15/2022,2/18/2022,3/29/2022,89,North America,SMB,Lead,FALSE
a734U000000tohQQAQ,2/21/2022,3/29/2022,3/29/2022,89,North America,SMB,Trial,FALSE
a734U000000teujQAA,11/16/2021,11/16/2021,3/30/2022,11633.6,North America,Enterprise,BDR,TRUE
a734U000000tM20QAE,5/20/2021,5/28/2021,3/30/2022,5488.8,North America,Enterprise,Lead,FALSE
a734U000000u2ggQAA,1/25/2022,1/26/2022,3/30/2022,4287.67,North America,Mid,Self-Gen,TRUE
a734U000000tjmVQAQ,1/24/2022,2/7/2022,3/30/2022,4001.5,Europe,Enterprise,Lead,FALSE
a734U000000tcslQAA,1/19/2022,1/24/2022,3/30/2022,3750,North America,SMB,Lead,FALSE
a734U000000u2BxQAI,3/24/2022,3/24/2022,3/30/2022,3166.67,Australia Pacific,Mid,Trial,FALSE
a734U000000tyfZQAQ,2/2/2022,2/8/2022,3/30/2022,2995,North America,Mid,BDR,TRUE
a734U000000tkROQAY,1/14/2022,1/28/2022,3/30/2022,2514.42,North America,Enterprise,Lead,FALSE
a734U000000tifdQAA,2/7/2022,2/8/2022,3/30/2022,2474.92,Europe,Mid,Lead,FALSE
a734U000000tgDNQAY,8/9/2021,8/17/2021,3/30/2022,2399,Middle East,Mid,Lead,FALSE
a734U000000tyfFQAQ,1/10/2022,1/10/2022,3/30/2022,2379.3,North America,SMB,Self-Gen,TRUE
a734U000000u4qYQAQ,5/18/2021,5/24/2021,3/30/2022,2019.08,North America,Enterprise,Self-Gen,TRUE
a734U000000ttnxQAA,2/7/2022,2/22/2022,3/30/2022,2000,Europe,Enterprise,Lead,FALSE
a734U000000u2f9QAA,3/24/2022,3/25/2022,3/30/2022,2000,North America,SMB,Trial,FALSE
a734U000000tim0QAA,2/17/2022,2/22/2022,3/30/2022,1895,Europe,Enterprise,Lead,FALSE
a734U000000u42YQAQ,3/2/2022,3/7/2022,3/30/2022,1799,Europe,Mid,Lead,FALSE
a734U000000u4mWQAQ,12/21/2021,1/25/2022,3/30/2022,1750,Europe,Agency,Unknown,FALSE
a734U000000tn3UQAQ,2/16/2022,2/24/2022,3/30/2022,1562.51,North America,Enterprise,BDR,TRUE
a734U000000u4gYQAQ,3/17/2022,3/21/2022,3/30/2022,1470.57,North America,Agency,Lead,FALSE
a734U000000tkPXQAY,2/2/2022,2/7/2022,3/30/2022,1423.17,Europe,Enterprise,Lead,FALSE
a734U000000ttvIQAQ,3/4/2022,3/11/2022,3/30/2022,1400,North America,SMB,Trial,FALSE
a734U000000u13JQAQ,10/20/2021,10/28/2021,3/30/2022,1320.06,North America,Mid,Lead,FALSE
a734U000000tsweQAA,1/24/2022,1/27/2022,3/30/2022,1299,North America,Agency,Lead,FALSE
a734U000000tXT8QAM,2/4/2022,2/4/2022,3/30/2022,1200,North America,Enterprise,Trial,FALSE
a734U000000u4eNQAQ,3/21/2022,3/22/2022,3/30/2022,1185.83,Europe,SMB,Lead,FALSE
a734U000000u0RuQAI,2/22/2022,2/24/2022,3/30/2022,1166.67,North America,Mid,Lead,FALSE
a734U000000u1gzQAA,1/26/2022,1/26/2022,3/30/2022,1083.33,North America,Enterprise,Self-Gen,TRUE
a734U000000tryAQAQ,2/28/2022,3/17/2022,3/30/2022,949,North America,Agency,Trial,FALSE
a734U000000u1ejQAA,3/2/2022,3/2/2022,3/30/2022,833.33,North America,Enterprise,BDR,TRUE
a734U000000tyZWQAY,3/16/2022,3/21/2022,3/30/2022,833.33,North America,Mid,Trial,FALSE
a734U000000u5BCQAY,1/19/2022,1/26/2022,3/30/2022,749,Europe,Mid,Lead,FALSE
a734U000000tvvAQAQ,12/15/2021,12/22/2021,3/30/2022,747,North America,Enterprise,Lead,FALSE
a734U000000u3yCQAQ,3/25/2022,3/28/2022,3/30/2022,739,Europe,Mid,Lead,FALSE
a734U000000tfPmQAI,1/31/2022,3/21/2022,3/30/2022,720.79,Asia,Enterprise,Trial,FALSE
a734U000000u1e0QAA,12/16/2021,12/21/2021,3/30/2022,716.89,North America,Mid,BDR,TRUE
a734U000000trzDQAQ,2/28/2022,3/30/2022,3/30/2022,676,Australia Pacific,Enterprise,Trial,FALSE
a734U000000trpSQAQ,2/28/2022,3/2/2022,3/30/2022,676,North America,SMB,Trial,FALSE
a734U000000u4viQAA,3/10/2022,3/24/2022,3/30/2022,650,North America,SMB,Lead,FALSE
a734U000000txN5QAI,3/14/2022,3/30/2022,3/30/2022,645,Europe,Mid,Trial,FALSE
a734U000000tt6yQAA,2/16/2022,2/18/2022,3/30/2022,578,North America,Agency,Lead,FALSE
a734U000000tqSIQAY,2/24/2022,3/10/2022,3/30/2022,575.99,North America,SMB,Trial,FALSE
a734U000000u4iAQAQ,2/21/2022,2/24/2022,3/30/2022,540.36,North America,Mid,Lead,FALSE
a734U000000thObQAI,10/28/2021,11/1/2021,3/30/2022,536,North America,SMB,Lead,FALSE
a734U000000tyisQAA,3/16/2022,3/25/2022,3/30/2022,500,North America,Agency,Lead,FALSE
a734U000000tZhVQAU,3/8/2022,3/8/2022,3/30/2022,500,Europe,Agency,Trial,FALSE
a734U000000u1UoQAI,3/9/2022,3/17/2022,3/30/2022,500,North America,SMB,Lead,FALSE
a734U000000u2ekQAA,3/25/2022,3/28/2022,3/30/2022,449.44,North America,SMB,Trial,FALSE
a734U000000ttVFQAY,2/24/2022,3/1/2022,3/30/2022,447,North America,SMB,Lead,FALSE
a734U000000u0LqQAI,2/4/2022,2/23/2022,3/30/2022,396.74,North America,SMB,Lead,FALSE
a734U000000tuxPQAQ,3/7/2022,3/31/2022,3/30/2022,396,Europe,SMB,Trial,FALSE
a734U000000u1etQAA,3/2/2022,3/8/2022,3/30/2022,349,North America,Mid,Lead,FALSE
a734U000000tqWtQAI,2/24/2022,3/7/2022,3/30/2022,338,North America,Agency,Lead,FALSE
a734U000000tvMyQAI,2/24/2022,3/3/2022,3/30/2022,299,North America,SMB,Lead,FALSE
a734U000000tnt6QAA,2/18/2022,3/21/2022,3/30/2022,299,Europe,Agency,Lead,FALSE
a734U000000trzSQAQ,2/28/2022,3/3/2022,3/30/2022,298.01,North America,Enterprise,Trial,FALSE
a734U000000tydiQAA,2/10/2022,2/23/2022,3/30/2022,298.01,North America,Mid,Lead,FALSE
a734U000000tsvlQAA,3/2/2022,3/4/2022,3/30/2022,298,North America,Enterprise,Trial,FALSE
a734U000000tryFQAQ,2/23/2022,2/25/2022,3/30/2022,298,North America,Enterprise,Lead,FALSE
a734U000000tt4iQAA,3/2/2022,3/4/2022,3/30/2022,298,North America,SMB,Trial,FALSE
a734U000000trxbQAA,2/14/2022,2/16/2022,3/30/2022,298,North America,SMB,Lead,FALSE
a734U000000u56gQAA,2/24/2022,2/28/2022,3/30/2022,297,Europe,SMB,Lead,FALSE
a734U000000ts0uQAA,2/28/2022,3/31/2022,3/30/2022,297,North America,SMB,Trial,FALSE
a734U000000ttajQAA,3/3/2022,3/9/2022,3/30/2022,287.3,North America,SMB,Trial,FALSE
a734U000000tnq2QAA,2/18/2022,3/31/2022,3/30/2022,279,Europe,Mid,Trial,FALSE
a734U000000u3ygQAA,3/16/2022,3/29/2022,3/30/2022,279,Middle East,Enterprise,Unknown,FALSE
a734U000000ttRNQAY,3/3/2022,3/7/2022,3/30/2022,268,North America,SMB,Lead,FALSE
a734U000000u4yXQAQ,3/4/2022,3/11/2022,3/30/2022,268,North America,SMB,Lead,FALSE
a734U000000u4kpQAA,4/23/2021,4/26/2021,3/30/2022,249,North America,Mid,Lead,FALSE
a734U000000ttueQAA,1/18/2022,1/19/2022,3/30/2022,226,North America,Mid,Lead,FALSE
a734U000000twMuQAI,3/10/2022,3/11/2022,3/30/2022,200,North America,Agency,Lead,FALSE
a734U000000tuU8QAI,3/3/2022,3/7/2022,3/30/2022,200,Australia Pacific,SMB,Lead,FALSE
a734U000000trtZQAQ,2/22/2022,2/25/2022,3/30/2022,198,North America,Mid,Lead,FALSE
a734U000000tkz6QAA,1/27/2022,2/8/2022,3/30/2022,198,Europe,SMB,Lead,FALSE
a734U000000trngQAA,2/28/2022,3/30/2022,3/30/2022,195,Europe,SMB,Trial,FALSE
a734U000000trkwQAA,2/28/2022,3/3/2022,3/30/2022,169,Europe,SMB,Trial,FALSE
a734U000000ts0LQAQ,2/28/2022,3/22/2022,3/30/2022,169,North America,Agency,Trial,FALSE
a734U000000tjrVQAQ,2/9/2022,3/31/2022,3/30/2022,169,Middle East,SMB,Trial,FALSE
a734U000000tl2UQAQ,2/11/2022,2/15/2022,3/30/2022,169,North America,SMB,Trial,FALSE
a734U000000trvuQAA,2/28/2022,3/2/2022,3/30/2022,169,North America,SMB,Trial,FALSE
a734U000000trX9QAI,3/28/2022,3/28/2022,3/30/2022,169,Australia Pacific,SMB,Trial,FALSE
a734U000000u0JBQAY,3/21/2022,3/22/2022,3/30/2022,169,North America,Mid,Trial,FALSE
a734U000000tk2nQAA,2/9/2022,2/14/2022,3/30/2022,169,North America,SMB,Trial,FALSE
a734U000000trwTQAQ,2/28/2022,3/28/2022,3/30/2022,169,North America,SMB,Trial,FALSE
a734U000000trgLQAQ,2/28/2022,3/3/2022,3/30/2022,169,Africa,SMB,Trial,FALSE
a734U000000tXlQQAU,1/12/2022,1/14/2022,3/30/2022,149,North America,SMB,Trial,FALSE
a734U000000tp0rQAA,2/22/2022,3/30/2022,3/30/2022,149,Europe,Enterprise,Trial,FALSE
a734U000000trvaQAA,2/7/2022,2/9/2022,3/30/2022,149,North America,Enterprise,Lead,FALSE
a734U000000tt6jQAA,3/2/2022,3/3/2022,3/30/2022,149,North America,Mid,Lead,FALSE
a734U000000trY7QAI,3/29/2022,3/29/2022,3/30/2022,149,Australia Pacific,SMB,Trial,FALSE
a734U000000tj5CQAQ,2/8/2022,2/10/2022,3/30/2022,149,North America,SMB,Trial,FALSE
a734U000000trXiQAI,2/28/2022,3/3/2022,3/30/2022,149,Middle East,SMB,Trial,FALSE
a734U000000trvLQAQ,2/28/2022,3/31/2022,3/30/2022,149,North America,SMB,Trial,FALSE
a734U000000tvz7QAA,2/28/2022,3/9/2022,3/30/2022,149,North America,Mid,Lead,FALSE
a734U000000tgoEQAQ,2/2/2022,3/1/2022,3/30/2022,149,North America,Agency,Trial,FALSE
a734U000000try5QAA,2/28/2022,3/28/2022,3/30/2022,149,North America,Agency,Trial,FALSE
a734U000000twMQQAY,3/10/2022,3/21/2022,3/30/2022,143.65,North America,SMB,Trial,FALSE
a734U000000trurQAA,2/28/2022,3/3/2022,3/30/2022,141,North America,SMB,Trial,FALSE
a734U000000trrdQAA,2/28/2022,3/28/2022,3/30/2022,140,North America,SMB,Trial,FALSE
a734U000000tvWyQAI,3/9/2022,3/10/2022,3/30/2022,139.99,North America,SMB,Trial,FALSE
a734U000000ttbNQAQ,3/3/2022,3/31/2022,3/30/2022,139,North America,Agency,Trial,FALSE
a734U000000tlYaQAI,2/13/2022,2/24/2022,3/30/2022,136.91,Australia Pacific,Enterprise,Trial,FALSE
a734U000000u4fzQAA,3/30/2022,3/30/2022,3/30/2022,129,North America,SMB,Trial,FALSE
a734U000000trojQAA,2/28/2022,3/11/2022,3/30/2022,120,Middle East,SMB,Trial,FALSE
a734U000000tk3lQAA,2/9/2022,3/31/2022,3/30/2022,99,North America,Mid,Trial,FALSE
a734U000000tkLkQAI,2/10/2022,3/30/2022,3/30/2022,99,North America,SMB,Trial,FALSE
a734U000000tUNuQAM,1/5/2022,1/11/2022,3/30/2022,99,North America,SMB,Trial,FALSE
a734U000000trucQAA,2/28/2022,4/1/2022,3/30/2022,99,North America,SMB,Trial,FALSE
a734U000000trdWQAQ,2/28/2022,2/28/2022,3/30/2022,99,Australia Pacific,SMB,Trial,FALSE
a734U000000tozPQAQ,3/27/2022,3/27/2022,3/30/2022,99,Australia Pacific,Agency,Trial,FALSE
a734U000000tm0jQAA,2/14/2022,3/31/2022,3/30/2022,99,North America,Agency,Trial,FALSE
a734U000000trx2QAA,2/15/2022,2/17/2022,3/30/2022,89,North America,SMB,Lead,FALSE
a734U000000tryoQAA,2/28/2022,3/22/2022,3/30/2022,89,North America,SMB,Trial,FALSE
a734U000000u1N4QAI,3/23/2022,3/23/2022,3/30/2022,89,North America,Mid,Trial,FALSE
a734U000000trdlQAA,2/28/2022,3/31/2022,3/30/2022,89,Europe,Agency,Trial,FALSE
a734U000000ttJ9QAI,3/1/2022,3/4/2022,3/30/2022,89,Europe,SMB,Lead,FALSE
a734U000000u4o3QAA,6/22/2021,6/23/2021,3/31/2022,13125,North America,Enterprise,BDR,TRUE
a734U000000u0RPQAY,2/10/2022,2/10/2022,3/31/2022,8000,North America,Enterprise,Self-Gen,TRUE
a734U000000u3ajQAA,3/17/2022,3/21/2022,3/31/2022,6459,North America,Enterprise,Self-Gen,TRUE
a734U000000tXxCQAU,1/4/2022,1/6/2022,3/31/2022,2500.01,North America,Enterprise,Lead,FALSE
a734U000000u5VCQAY,1/13/2022,1/14/2022,3/31/2022,2096.67,North America,Enterprise,Lead,FALSE
a734U000000u4ZrQAI,2/14/2022,2/25/2022,3/31/2022,2049,Europe,Mid,Lead,FALSE
a734U000000tjO5QAI,1/19/2022,1/19/2022,3/31/2022,2041.66,North America,Enterprise,Self-Gen,TRUE
a734U000000tSMQQA2,10/21/2021,10/21/2021,3/31/2022,2000,North America,Enterprise,Self-Gen,TRUE
a734U000000u5HoQAI,3/18/2021,3/31/2021,3/31/2022,1746,North America,Mid,Lead,FALSE
a734U000000t7iaQAA,11/3/2021,3/23/2022,3/31/2022,1699,Europe,Mid,Trial,FALSE
a734U000000tu4FQAQ,3/5/2022,3/8/2022,3/31/2022,1616.5,North America,Mid,Lead,FALSE
a734U000000tgq0QAA,3/2/2022,3/2/2022,3/31/2022,1500.04,North America,Mid,Trial,FALSE
a734U000000u2Y8QAI,2/16/2022,2/25/2022,3/31/2022,1418.3,North America,Enterprise,Lead,FALSE
a734U000000u4mCQAQ,2/1/2022,2/4/2022,3/31/2022,1344.07,North America,Mid,Lead,FALSE
a734U000000u4uLQAQ,3/4/2022,3/15/2022,3/31/2022,1260.64,North America,Enterprise,Lead,FALSE
a734U000000u4yhQAA,2/22/2022,2/22/2022,3/31/2022,1124,North America,Agency,Lead,FALSE
a734U000000tvQHQAY,2/24/2022,2/25/2022,3/31/2022,1099,North America,Agency,Lead,FALSE
a734U000000u5M5QAI,1/28/2022,1/28/2022,3/31/2022,1081.92,North America,Enterprise,Self-Gen,TRUE
a734U000000u0O1QAI,2/17/2022,2/25/2022,3/31/2022,1007.17,North America,Enterprise,BDR,TRUE
a734U000000soNTQAY,9/16/2021,9/29/2021,3/31/2022,1000,North America,Enterprise,BDR,TRUE
a734U000000to0MQAQ,2/11/2022,2/18/2022,3/31/2022,1000,North America,SMB,Lead,FALSE
a734U000000tssNQAQ,1/31/2022,2/1/2022,3/31/2022,1000,North America,SMB,Lead,FALSE
a734U000000twMkQAI,3/10/2022,3/31/2022,3/31/2022,800,North America,Agency,Trial,FALSE
a734U000000tzaVQAQ,1/12/2022,1/13/2022,3/31/2022,718.25,North America,Mid,Lead,FALSE
a734U000000u5GWQAY,7/2/2021,7/5/2021,3/31/2022,522.83,Europe,Enterprise,Lead,FALSE
a734U000000u5LbQAI,3/31/2022,3/31/2022,3/31/2022,512.5,North America,Mid,Trial,FALSE
a734U000000ty9iQAA,3/15/2022,3/24/2022,3/31/2022,429,North America,SMB,Trial,FALSE
a734U000000tsBOQAY,3/1/2022,3/30/2022,3/31/2022,338,North America,Agency,Trial,FALSE
a734U000000u4tmQAA,2/16/2022,2/16/2022,3/31/2022,311,North America,Enterprise,Self-Gen,TRUE
a734U000000u5UEQAY,3/14/2022,3/16/2022,3/31/2022,298,North America,SMB,Lead,FALSE
a734U000000tvOVQAY,3/8/2022,3/17/2022,3/31/2022,298,North America,SMB,Trial,FALSE
a734U000000ttyvQAA,3/3/2022,3/3/2022,3/31/2022,298,North America,SMB,Lead,FALSE
a734U000000ts5uQAA,3/1/2022,3/30/2022,3/31/2022,279,North America,SMB,Trial,FALSE
a734U000000tsBxQAI,3/1/2022,3/1/2022,3/31/2022,279,Europe,SMB,Lead,FALSE
a734U000000tuuBQAQ,1/31/2022,2/4/2022,3/31/2022,273.77,North America,Mid,Lead,FALSE
a734U000000tsVnQAI,3/1/2022,3/7/2022,3/31/2022,225,North America,SMB,Trial,FALSE
a734U000000u5IwQAI,3/31/2022,3/31/2022,3/31/2022,224,Europe,SMB,Lead,FALSE
a734U000000u4bnQAA,3/30/2022,3/29/2022,3/31/2022,219,Europe,SMB,Lead,FALSE
a734U000000ts5VQAQ,3/1/2022,3/4/2022,3/31/2022,169,North America,SMB,Trial,FALSE
a734U000000trfmQAA,2/23/2022,2/25/2022,3/31/2022,169,Europe,Mid,Lead,FALSE
a734U000000tz29QAA,3/7/2022,3/15/2022,3/31/2022,169,North America,SMB,Lead,FALSE
a734U000000u4KcQAI,3/25/2022,3/29/2022,3/31/2022,169,North America,SMB,Unknown,FALSE
a734U000000u14qQAA,3/22/2022,3/28/2022,3/31/2022,169,North America,Mid,Trial,FALSE
a734U000000tsFLQAY,3/1/2022,3/2/2022,3/31/2022,169,Asia,Agency,Trial,FALSE
a734U000000tsMgQAI,3/1/2022,3/3/2022,3/31/2022,169,Middle East,SMB,Trial,FALSE
a734U000000tsMvQAI,3/1/2022,3/10/2022,3/31/2022,169,North America,Agency,BDR,TRUE
a734U000000tsK1QAI,3/1/2022,3/31/2022,3/31/2022,169,Europe,Agency,Trial,FALSE
a734U000000tsThQAI,3/1/2022,3/14/2022,3/31/2022,169,North America,SMB,Trial,FALSE
a734U000000tmTHQAY,2/15/2022,2/22/2022,3/31/2022,169,Latin America,Agency,Trial,FALSE
a734U000000tsDUQAY,3/1/2022,3/16/2022,3/31/2022,149,Europe,Agency,Trial,FALSE
a734U000000tsNPQAY,3/1/2022,3/7/2022,3/31/2022,149,North America,Mid,Trial,FALSE
a734U000000u4MdQAI,3/23/2022,3/23/2022,3/31/2022,149,North America,Mid,Self-Gen,TRUE
a734U000000tsaxQAA,3/2/2022,3/17/2022,3/31/2022,149,North America,Mid,Trial,FALSE
a734U000000tjvNQAQ,2/9/2022,2/24/2022,3/31/2022,149,Europe,SMB,Trial,FALSE
a734U000000tsQYQAY,3/1/2022,4/7/2022,3/31/2022,149,North America,Enterprise,Trial,FALSE
a734U000000tsPBQAY,3/1/2022,3/3/2022,3/31/2022,149,Latin America,SMB,Lead,FALSE
a734U000000tye7QAA,2/9/2022,2/15/2022,3/31/2022,149,North America,SMB,Lead,FALSE
a734U000000tsVOQAY,3/1/2022,3/1/2022,3/31/2022,149,North America,Mid,Trial,FALSE
a734U000000tsMbQAI,3/1/2022,3/2/2022,3/31/2022,149,North America,Mid,Trial,FALSE
a734U000000ttX1QAI,3/2/2022,3/3/2022,3/31/2022,149,North America,SMB,Lead,FALSE
a734U000000thVhQAI,2/3/2022,2/18/2022,3/31/2022,143.22,North America,SMB,Trial,FALSE
a734U000000tqu2QAA,2/14/2022,2/25/2022,3/31/2022,141.96,North America,SMB,Unknown,FALSE
a734U000000tstQQAQ,2/15/2022,2/18/2022,3/31/2022,140,North America,Mid,Lead,FALSE
a734U000000u4K8QAI,3/29/2022,3/30/2022,3/31/2022,140,Latin America,Enterprise,Trial,FALSE
a734U000000u4kuQAA,3/4/2022,3/15/2022,3/31/2022,139,North America,SMB,Lead,FALSE
a734U000000u4BVQAY,3/23/2022,3/28/2022,3/31/2022,139,Europe,SMB,Lead,FALSE
a734U000000tu3qQAA,3/3/2022,3/7/2022,3/31/2022,136,North America,SMB,Lead,FALSE
a734U000000tuoSQAQ,3/7/2022,3/24/2022,3/31/2022,135.88,North America,SMB,Trial,FALSE
a734U000000tylcQAA,3/7/2022,3/10/2022,3/31/2022,119.2,North America,SMB,Lead,FALSE
a734U000000tsLTQAY,2/24/2022,3/2/2022,3/31/2022,99,Europe,Mid,Lead,FALSE
a734U000000u0l5QAA,3/22/2022,3/31/2022,3/31/2022,99,Middle East,Agency,Trial,FALSE
a734U000000ts9wQAA,3/1/2022,3/31/2022,3/31/2022,99,Asia,SMB,Trial,FALSE
a734U000000tm7GQAQ,2/15/2022,3/31/2022,3/31/2022,99,Asia,SMB,Trial,FALSE
a734U000000tq1WQAQ,2/23/2022,4/1/2022,3/31/2022,99,North America,SMB,Trial,FALSE
a734U000000tsRRQAY,3/1/2022,3/2/2022,3/31/2022,99,North America,SMB,Trial,FALSE
a734U000000tsL9QAI,3/1/2022,3/23/2022,3/31/2022,89,Europe,SMB,Trial,FALSE
a734U000000ts2bQAA,3/31/2022,3/31/2022,3/31/2022,89,Australia Pacific,SMB,Trial,FALSE
a734U000000tsKuQAI,3/1/2022,3/1/2022,3/31/2022,89,North America,Mid,Trial,FALSE
a734U000000tUPRQA2,1/5/2022,3/31/2022,3/31/2022,89,Australia Pacific,Mid,Trial,FALSE
a734U000000tsNKQAY,2/2/2022,2/24/2022,3/31/2022,49,Europe,SMB,Lead,FALSE
a734U000000tv25QAA,2/3/2022,2/14/2022,4/1/2022,2366.67,Australia Pacific,Mid,Lead,FALSE
a734U000000txWRQAY,1/27/2022,2/9/2022,4/1/2022,969,North America,SMB,Lead,FALSE
a734U000000tvX8QAI,3/9/2022,3/15/2022,4/1/2022,686.34,North America,SMB,Trial,FALSE
a734U000000tt2rQAA,3/2/2022,3/4/2022,4/1/2022,498,North America,Enterprise,BDR,TRUE
a734U000000tHkvQAE,8/18/2021,8/26/2021,4/1/2022,483.32,Australia Pacific,Enterprise,BDR,TRUE
a734U000000tkSRQAY,2/10/2022,2/10/2022,4/1/2022,476.8,North America,SMB,Trial,FALSE
a734U000000tsgqQAA,3/2/2022,3/17/2022,4/1/2022,400,North America,Agency,Trial,FALSE
a734U000000u5sfQAA,3/16/2022,3/31/2022,4/1/2022,399,North America,SMB,Lead,FALSE
a734U000000tssXQAQ,3/2/2022,3/8/2022,4/1/2022,369,North America,SMB,Trial,FALSE
a734U000000tmyZQAQ,2/16/2022,4/1/2022,4/1/2022,199,Europe,Agency,Trial,FALSE
a734U000000tsZVQAY,3/1/2022,3/24/2022,4/1/2022,170.08,North America,SMB,Trial,FALSE
a734U000000tsGYQAY,3/1/2022,4/4/2022,4/1/2022,169,Europe,SMB,Trial,FALSE
a734U000000truSQAQ,2/28/2022,3/2/2022,4/1/2022,169,North America,SMB,Trial,FALSE
a734U000000tsxDQAQ,3/2/2022,4/6/2022,4/1/2022,169,Latin America,SMB,Trial,FALSE
a734U000000toQtQAI,2/21/2022,4/14/2022,4/1/2022,169,Europe,Agency,Trial,FALSE
a734U000000tt2IQAQ,3/2/2022,4/8/2022,4/1/2022,169,North America,SMB,Trial,FALSE
a734U000000tstfQAA,3/2/2022,3/9/2022,4/1/2022,169,North America,SMB,Lead,FALSE
a734U000000u5U4QAI,2/18/2022,2/23/2022,4/1/2022,149,North America,Mid,Lead,FALSE
a734U000000tsmFQAQ,3/2/2022,4/29/2022,4/1/2022,149,Europe,SMB,Trial,FALSE
a734U000000tt49QAA,3/2/2022,3/8/2022,4/1/2022,149,North America,Mid,Trial,FALSE
a734U000000tpgJQAQ,2/23/2022,4/29/2022,4/1/2022,139,Europe,SMB,Trial,FALSE
a734U000000trgBQAQ,2/28/2022,3/1/2022,4/1/2022,126.75,Australia Pacific,SMB,Trial,FALSE
a734U000000tsTXQAY,3/1/2022,3/9/2022,4/1/2022,99,North America,SMB,Trial,FALSE
a734U000000tqUxQAI,2/24/2022,4/19/2022,4/1/2022,99,North America,SMB,Trial,FALSE
a734U000000tsSAQAY,3/1/2022,4/19/2022,4/1/2022,99,North America,SMB,Trial,FALSE
a734U000000tt5qQAA,3/2/2022,4/10/2022,4/1/2022,99,North America,Mid,Trial,FALSE
a734U000000tt3pQAA,3/2/2022,4/3/2022,4/1/2022,99,North America,Enterprise,Trial,FALSE
a734U000000tnU6QAI,2/17/2022,3/10/2022,4/1/2022,99,North America,Mid,Trial,FALSE
a734U000000ssZxQAI,9/27/2021,10/4/2021,4/1/2022,89,North America,SMB,Trial,FALSE
a734U000000trxWQAQ,2/28/2022,3/1/2022,4/1/2022,89,North America,SMB,Trial,FALSE
a734U000000ttN6QAI,3/3/2022,4/4/2022,4/2/2022,438,Europe,SMB,Trial,FALSE
a734U000000ttYJQAY,3/3/2022,3/4/2022,4/2/2022,428.83,Australia Pacific,SMB,Trial,FALSE
a734U000000tqF4QAI,2/22/2022,2/23/2022,4/2/2022,338,Middle East,Mid,Lead,FALSE
a734U000000ttSBQAY,3/3/2022,3/21/2022,4/2/2022,274,North America,Agency,Trial,FALSE
a734U000000tt9dQAA,3/3/2022,3/10/2022,4/2/2022,169,North America,SMB,Trial,FALSE
a734U000000tsg7QAA,3/2/2022,4/4/2022,4/2/2022,169,Africa,SMB,Trial,FALSE
a734U000000ttaKQAQ,3/3/2022,3/31/2022,4/2/2022,169,Australia Pacific,Agency,Trial,FALSE
a734U000000ttVPQAY,3/3/2022,4/1/2022,4/2/2022,169,North America,Enterprise,Trial,FALSE
a734U000000ttWmQAI,3/3/2022,4/1/2022,4/2/2022,169,North America,SMB,Trial,FALSE
a734U000000ttSkQAI,3/3/2022,4/11/2022,4/2/2022,149,Europe,Mid,Trial,FALSE
